nace_r2_code,year,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
J,2005,Information and communication,,0,335315,,51858,47722,155563,2581,0,65152,12439,,0,70.3761066377343,,48.0081492096201,61.3346857930157,,47.5923581281331,0,67.2156173438107,63.0860181654619,,0,333897,,49626,46128,157620,2403,0,66011,12109,,0,476461.42422464,,108019.161025288,77805.893,,5423.13955751292,0,96929.8543621861,19717.5227756094,,0,3487000,,2166000,168000,,13000,0,155000,67000,,0,3430000,,2079000,156000,,13000,0,158000,65000,,0,5990808.46460968,,4478149.34175074,215466.806,,26188.4411413086,0,222374.355380916,106254.825795402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information and communication,443288,89.93,81.43,1868415,94.0741536025442,1823471,1986108.75405152,159904,144030,867368,88.472607908264,846340,980380.278717862,1001047,98.7126750284216,977131,1014101.78552225,Information and communication,599762.25,83.856834,73.685165,65.508514,70.483192,70.998718,77.325455,73.588577,492144.16,89.3441772460938,0.25110129,-0.3808206,0.7062341,0.4908776,0.2153751,,,,0.67122459,0.83531493,,2.8913469,0.18906823,0.45201975,0.31272987,0.13930844,,,,0.47934428,0.77964181,,2.1011646,0.57279265,1.7843703,0.32708415,2.0245404,1.414717,0.60984194,,,,1.6662786,1.1240251,,6.9890776
J,2006,Information and communication,,0,361169,,90747,45840,154767,4782,0,47192,17841,,0,73.6372613761287,,51.6710809156889,65.7741536818553,,50.3176335548822,0,70.6420375852196,65.7812770362364,,0,345174,,84314,42746,151578,4523,0,44903,17110,,0,490470.440169142,,175624.350007446,69693.029,,9503.6265860639,0,66804.4150666939,27121.6990666996,,0,3733000,,2400000,169000,,17000,0,168000,76000,,0,3546000,,2212000,159000,,16000,0,159000,74000,,0,6092172.87510924,,4573253.15971959,203923.941,,32231.9275585336,0,228113.048423004,117356.076251638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information and communication,477608,101.13,92.98,2020110,97.7112822072099,1944915,2067427.58294389,181109,163651,929659,92.3922722334491,890219,1006208.61196163,1090451,102.059110110797,1054696,1068450.42918382,Information and communication,660403.19,89.295265,72.681145,66.110435,71.740036,76.59343,86.788017,78.268066,528558.38,87.8785705566406,-0.4682402,-1.8794117,-3.2464874,-2.5913346,-0.65523422,,,,-0.22566646,-0.8991316,,-7.2315888,-0.41396683,-3.0292399,-2.4405968,-0.58872479,,,,-0.047963407,-0.8526274,,-6.5165682,0.47696537,5.574224,0.14898661,0.53701729,0.033865061,0.50307095,,,,2.8691478,-0.089230567,,5.2209544
J,2007,Information and communication,,0,326842,,45159,62252,137037,4846,0,65209,12339,,0,72.6325805316124,,54.552165873465,68.6225890324409,,53.7564488992415,0,65.6224144749004,65.6217299175456,,0,331363,,42774,59668,141819,4536,0,70197,12369,,0,449993.649692436,,82781.3145031625,90716.484,,9014.73237021871,0,99370.0102652295,18803.2226756352,,0,3965000,,2609000,191000,,20000,0,174000,79000,,0,3813000,,2437000,180000,,19000,0,186000,77000,,0,6222731.09370252,,4643757.47926527,217197.097,,36023.9190360082,0,252553.732182611,118900.235149686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information and communication,543735,101.31,94.67,2131495,101.322882186084,2055519,2103665.97752857,176510,162925,945353,95.0077793047833,919328,995026.940864836,1186142,106.545991813913,1136191,1113267.59440341,Information and communication,703288.44,94.840302,80.962852,68.473663,75.920685,79.236603,89.528496,81.850533,589072.69,79.6383361816406,0.64025849,0.96359569,2.4220266,1.7371228,0.68489963,,,,1.4528877,0.81813174,,6.7405953,0.4354485,1.6133345,1.17856,0.43477035,,,,0.74959224,0.64976764,,3.9906125,0.44869274,-1.1579392,0.5562408,1.6656294,1.2146801,0.45094517,,,,0.7950716,0.66065508,,4.1684432
J,2008,Information and communication,,0,357915,,56808,64449,153011,6260,0,65867,11520,,0,73.5004200327747,,57.8711379820691,75.1500780255314,,56.8438125184547,0,62.9328146270968,68.4686467394371,,0,353689,,53550,58851,155645,5920,0,68682,11041,,0,486956.400848324,,98162.9219345945,85760.39,,11012.6321980385,0,104662.409253884,16825.2193501652,,0,4281000,,2865000,212000,,24000,0,180000,84000,,0,4125000,,2699000,195000,,23000,0,188000,78000,,0,6473837.51866908,,4803948.42335644,221745.727,,41427.5068914094,0,272874.147415695,117395.168881969,8.46701043870727,4.48275365168599,23.5860522700714,7.81021286003837,4.89719103498574,2.80639652118463,8.72976143418333,2.02774085257663,17.9234575817915,11.1766247004126,3.28698183442809,3.17114420938823,0.552521808354265,0.445314109089866,0.0930882037670746,0.360447642469677,0.027123082420006,0.156177764445272,5.96710918935727,2.85604637793264,44.6423107147181,7.54229585038003,7.12404813115976,4.02623781628731,3.97064400208964,1.43375463982004,10.2613209586984,5.91631320244393,3.0273053723765,1.96288587044018,0.156800196023498,0.103658828577531,0.0396194562412175,0.108421528576967,0.745852050423726,0.115375814453222,Information and communication,560385,103.72,95.53,2160372,103.01552685881,2124875,2097132.4089435,181636,165628,912829,94.7851534143696,914973,963050.611955452,1247543,109.860721170396,1209902,1135567.82324871,Information and communication,742636.75,97.400108,86.470291,70.214905,78.542267,81.944893,92.906769,84.799225,614546.38,76.379555,-0.014646238,-0.055216275,0.15477642,0.20778294,-0.053001214,,,,0.21433637,0.22461501,,-1.1067076,0.022935417,0.30364019,0.31118271,-0.0075372118,,,,0.34471893,0.25552741,,-0.59497619,0.19559214,1.3005621,0.3943859,0.98754644,0.78621936,0.20133239,,,,0.94371933,0.39754444,,1.7560076
J,2009,Information and communication,,0,444477,,54559,176611,142728,10995,0,52321,7260,,0,79.127389547066,,59.9888172280453,83.9494898349323,,59.224648786166,0,72.9685937751653,70.8599252071723,,0,412869,,52633,158099,139441,10553,0,45125,7015,,0,561723.320514219,,90948.6176275087,210377.693,,18564.9053651598,0,71703.4511603914,10245.5654289417,,0,4557000,,2987000,326000,,32000,0,194000,81000,,0,4432000,,2908000,320000,,30000,0,169000,82000,,0,6702183.57457168,,4876049.5689775,334710.532,,51784.3836142618,0,256198.505073625,114600.04581335,8.27122459905169,4.00502844923595,20.4691268978984,8.09644796119058,7.10160236546192,2.84780315386051,10.9709346848039,2.84271017809699,17.5528869902614,9.75292570757091,3.542025387337,2.80312227305153,0.831604133986588,0.37324079439151,0.14010765429034,0.250044340983219,0.0408231265552151,0.108341301972347,6.46823752694889,3.23713424724758,35.3182462823469,8.81048660148431,10.2142896902334,3.89896335532799,5.63845200381406,2.12587995522465,11.3165025602045,6.21751003917661,3.08466830559776,1.81484710975656,0.243874875705618,0.131535733258252,0.0631140159118092,0.0957403653170882,1.23061878555844,0.0898985468855399,Information and communication,573823,105.35,99.2,2268416,100.866329718336,2316750,2248932.82657794,186242,173194,1005678,96.0796827782871,992128,1046712.44837548,1262738,104.72822233759,1324622,1205728.47682794,Information and communication,757720.88,98.43354,83.570465,84.359406,87.006378,89.919136,95.246178,90.694,617053.38,77.129326,-0.10235754,2.7475131,2.3140495,2.4469619,-0.13512142,-0.68857557,,,-0.0043424997,-0.32733822,,2.9868071,-0.035599824,2.5969069,2.6496689,-0.054971095,-0.68857557,,,0.2317176,-0.27504951,,3.9317112,0.074566409,1.1289659,3.1816521,3.0636897,2.9841845,0.077296145,-0.68857557,,,0.62127334,-0.18876062,,5.4910293
J,2010,Information and communication,,0,317276,,40069,63592,134419,14926,0,57695,6575,,0,78.3045495958795,,61.1035618869935,80.968801024481,,61.6147701806868,0,72.5311065564868,70.6986355443335,,0,320610,,39338,65933,136359,14347,0,58043,6590,,0,405182.076440544,,65575.555274674,78538.893,,24224.7109844428,0,79545.1810114982,9300.03804087134,,0,4598000,,3080000,289000,,42000,0,187000,72000,,0,4536000,,3012000,304000,,41000,0,190000,73000,,0,6671297.93597919,,4916860.16128565,312122.704,,66348.7415057729,0,250916.061670045,103281.522770056,8.67101899139536,3.60865112305292,21.1972236460642,9.23889619856748,7.06281319951995,3.30993036421486,8.80986346468965,3.05176572906446,17.8387109638897,9.21597576367117,3.61749093966232,2.59087270601445,0.564756616864337,0.45227125611526,0.236657426772334,0.264182097452422,0.125593783572166,0.143325729416923,7.94000091306595,2.55779129586537,29.8673244631587,10.1842638813907,8.41742878572995,4.57165808079256,5.94749497859417,2.37044644170136,12.885106854309,6.16407448708836,2.88966433425776,1.71445801193499,0.17646265211613,0.13747521132417,0.113646754106482,0.10382574502365,3.82821142930001,0.130665680240636,Information and communication,569123,101.92,95.28,2164446,99.8966000674153,2185457,2166686.35222752,174079,161115,923190,96.903455040943,915342,952690.489322532,1241256,102.348633270111,1270115,1212772.4233739,Information and communication,734377.69,97.508385,84.814064,84.095581,86.871361,90.317268,96.015259,90.938637,614917.06,75.443748,0.39606386,1.1980329,2.0139947,1.5738988,0.4401904,2.0552547,,,1.832754,0.42003623,,6.9110727,0.16128165,0.96287996,0.80391693,0.15905757,2.0552547,,,0.99766564,0.24429461,,3.467299,-0.06438008,-3.054635,-0.058264244,-0.047402669,0.063846238,-0.11115418,2.0552547,,,0.19501743,0.075380012,,0.1573042
J,2011,Information and communication,,0,286936,,33455,56011,116670,17721,0,54895,8184,,0,77.3966222859066,,62.232697970329,77.0693094450351,,63.551326603338,0,71.4430944073916,69.96343812513,,0,290302,,32848,58845,117427,17181,0,55731,8270,,0,370734.525002972,,53757.9135906184,72676.141,,27884.547730384,0,76837.3772935576,11697.5383419021,,0,4610000,,3164000,260000,,55000,0,180000,66000,,0,4570000,,3089000,277000,,54000,0,183000,68000,,0,6630672.37221072,,4931227.60980888,299162.592,,85305.5247931365,0,245548.873185124,97543.6603939421,9.04465327579874,5.31233442237352,28.9398458184426,9.6126566340135,6.28988465436873,2.24985466827715,7.68735712546365,2.0743726638388,14.3151963251315,7.23355385713915,3.61110876022258,1.9877993647968,0.379130056801949,0.369174629035087,0.357630368170445,0.311196645473466,0.0879782066514896,0.136272524000808,8.06694904261159,3.74446738181929,39.7173757574904,10.2102072687893,7.30148832246271,3.09820480826199,4.86246185584705,1.59747072471327,9.68804615399029,4.54504826127783,2.70268137422693,1.2357015206898,0.116999768931038,0.0977182518573269,0.168311408952168,0.106501282429094,2.63218258857889,0.10818422707103,Information and communication,616081,107.57,101.17,2257305,100.609462415157,2241311,2243630.91285134,184656,171801,977483,99.9307711110331,947871,978160.169417604,1279822,101.271054342699,1293440,1263758.93714813,Information and communication,731327.19,98.695801,84.240128,83.536407,86.666092,90.250183,96.314972,90.947517,662179.25,82.928032,-0.31794852,-1.1570885,-1.8028563,-1.3939488,-0.4087669,1.03341,,,-1.3446507,-0.32760456,,-1.7714232,-0.28382289,-1.6549921,-1.2868474,-0.36800414,1.03341,,,-1.2235451,-0.3025429,,-1.2682424,0.082089134,2.7455394,-0.11757275,-0.069517121,-0.13845108,0.069074631,1.03341,,,0.075012162,-0.033818759,,4.1271186
J,2012,Information and communication,,0,319246,,38275,47197,62544,23242,0,66654,6301,,0,79.3472086470901,,63.8491533483713,79.4982010620119,,69.5087027254015,0,77.7248439556413,66.2418668108857,,0,311398,,37306,45755,62058,21250,0,61267,6655,,0,402340.555443985,,59945.9789093293,59368.639,,33437.5396010756,0,85756.3638700135,9512.1111516811,,0,4627000,,3218000,230000,,74000,0,192000,57000,,0,4526000,,3135000,224000,,68000,0,176000,60000,,0,6509853.17931144,,4886029.88519306,257740.079,,105468.648835151,0,240092.231558788,88676.0549035838,9.17314960283373,5.33612075347621,27.640296143129,8.93139656361602,7.86324179777946,2.02161804051875,6.1838331607872,1.75965597053995,16.6218142322507,6.49787135714248,4.69863956360266,1.67633249937815,0.301651157642706,0.381816609079081,0.271469151078087,0.438300253546653,0.0545722616992076,0.148220881899872,8.3111938518392,3.94596884753627,38.5410309721737,9.73184431315503,8.6455020550816,2.75070840795615,4.23902810285768,1.44251776868485,11.4644256028465,4.20934934143564,3.5133076365948,1.03458455826626,0.101132344359029,0.092678757426264,0.124677923616357,0.142169294697634,1.55287334059419,0.157006880878788,Information and communication,669639,105.21,99.12,2274350,100.84628612928,2269009,2255264.01347532,182307,168724,981898,101.065040398877,970878,971550.593681757,1292452,100.82801868789,1298131,1281838.14064694,Information and communication,688378.88,101.22336,89.715248,82.053619,87.226189,89.906578,96.855705,91.500488,723547.81,80.699654,0.25260988,-0.082828425,0.53165758,0.28018415,0.25156602,-0.7128945,,,0.42306408,0.36189207,,2.8727558,0.31482369,0.79081905,0.46551278,0.32539889,-0.7128945,,,0.63874292,0.40669584,,3.8108449,0.16770367,-0.632218,-0.29046652,0.17796738,0.027257178,0.15080276,-0.7128945,,,0.1287168,0.30074617,,1.5925003
J,2013,Information and communication,,0,335010,,49213,84870,35596,30869,0,54107,7190,,0,80.7718857398235,,66.9966180621607,78.7053054229068,,68.2050969334823,0,78.6728674943015,70.3514065539539,,0,329101,,46901,85725,34303,31459,0,53455,6770,,0,414760.652090147,,73455.9466185879,107832.629,,45259.0809013956,0,68774.6636461664,10220.1225990924,,0,4726000,,3296000,238000,,95000,0,208000,58000,,0,4654000,,3233000,236000,,97000,0,210000,54000,,0,6547840.21969212,,4908805.04003392,264463.734,,138249.445094724,0,262600.878267424,84008.8941191846,8.5769833232162,4.53447327081356,24.7476411609777,11.3705753461518,8.26448467317191,1.95250308534094,5.7316121994911,2.50086561678603,17.0188898754271,7.09393279558261,4.58699697148849,2.38681578380416,0.199779300552627,0.384005246733227,0.179790194678476,0.294784825125331,0.0777017332941585,0.0981645973645798,7.99617144619642,3.56330606572917,35.5128685905451,12.8741310378927,8.71764634778853,2.65890006913096,4.31310216433499,2.11618018450503,12.1175570855607,4.79913647677343,3.47086212173314,1.4924252665942,0.06922090463996,0.086580337785848,0.083407903813499,0.0955057670602876,-0.0924428687152748,0.125441098631324,Information and communication,688269,113.76,106.72,2363068,100.744862037046,2365447,2345596.54181773,195119,181580,1017279,99.4358924275828,1033946,1023050.10310122,1345789,101.909978619586,1331501,1320566.46290117,Information and communication,722327.75,101.64236,87.227165,86.25798,89.481529,92.658417,98.299446,93.405037,739587.81,85.705948,-0.40720171,-0.28038314,-1.1268424,-0.64005673,-0.48697883,-0.39357579,,,-1.1951972,-0.43958244,,-4.2140775,-0.47241274,-1.3983873,-0.8345269,-0.56405354,-0.39357579,,,-1.4250298,-0.48633638,,-5.2355843,0.026370393,3.4582171,0.78062624,0.67859489,0.65292948,0.025472267,-0.39357579,,,0.33290318,-0.12872668,,2.5776775
J,2014,Information and communication,,0,359366,,42212,67517,60701,33539,0,69955,8088,,0,81.9934620599793,,68.383335952218,81.3027250134528,,71.9801996869749,0,81.2657508610643,76.9337717966981,,0,354012,,41356,65360,62313,31780,0,67723,7396,,0,438286.164495797,,61728.488983771,83043.957,,46594.758205525,0,86081.7740053842,10512.9383508884,,0,4745000,,3325000,220000,,121000,0,217000,54000,,0,4674000,,3257000,220000,,114000,0,212000,52000,,0,6475794.58037261,,4850721.48525197,244462.275,,165899.334113669,0,267650.895157182,75318.3188654759,8.36263225826924,3.61379761395842,31.8403059226813,12.2441209520577,5.68042237940127,1.34201261926532,4.99307800737425,3.16093413900007,14.2600523871399,6.34869901275087,3.66515767590033,3.59830041737261,0.133477919688903,0.306344378125965,0.0992761481293649,0.214400857380247,0.0818041630024627,0.0551831485017553,7.43727635927261,2.79775257815934,43.5934658882898,13.354992689562,5.7570654149363,1.77251000733092,3.82389916219976,2.67375089084996,9.71708022499825,4.15828031704716,2.60187976853371,2.17689168246033,0.0458267625279042,0.059541278114974,0.0451168220942575,0.0643910085784999,-0.150697850138777,0.0709769951830463,Information and communication,741862,122.31,114.54,2457038,100.454664162116,2464136,2445917.29064444,211312,195447,1028803,96.9041287406382,1055682,1061670.96631514,1428235,103.341250984231,1408454,1382057.00666226,Information and communication,739080.69,100.18877,93.769653,87.40435,91.004768,93.579086,99.05616,94.586418,802081.06,96.562584,-0.56618702,-1.0300472,-1.6287295,-0.98536193,-0.64356059,2.0292332,,,-1.6405215,-0.032689925,,-4.0043216,-0.52252924,-1.4406245,-0.84903377,-0.5917837,2.0292332,,,-1.4752743,-0.00062892144,,-3.2784972,-0.086640485,4.0913134,0.20442575,0.43745482,0.5120942,-0.074832417,2.0292332,,,0.17458911,0.31947491,,3.968287
J,2015,Information and communication,,0,497212,,45805,196301,48449,30938,0,72759,8114,,0,88.4663679123117,,70.2356370000526,91.0823075439834,,73.7025787825792,0,91.0967194123928,79.3190119896326,,0,460832,,44597,175224,47248,30215,0,64907,7870,,0,562035.055505883,,65216.1807829346,215520.451,,41976.8215862112,0,79870.0551121074,10229.5777474643,,0,4849000,,3366000,207000,,136000,0,235000,52000,,0,4666000,,3278000,205000,,133000,0,209000,49000,,0,6367978.40084691,,4782154.89583638,227794.392,,182352.160637339,0,257783.581050005,68344.4004520059,7.54653320040235,4.51635853549929,35.5472671981681,10.5340674480046,4.25595339439993,1.92628538424191,5.17612107301573,2.14543190665797,14.9028792361201,7.13900606895192,3.10100692000112,2.47060468033751,0.084947402897537,0.233138509822862,0.06534117574622,0.145521045804487,0.0727473618522409,0.136789458076188,7.76581031836703,2.62895548045256,44.0282773228081,12.1312388592905,6.20078497249916,1.9528215915484,3.81402783239991,2.54288489076759,10.5060048854449,3.89341559170615,2.58025504264967,1.88251084012643,0.0528401395707436,0.0452223825807993,0.0728593360921511,0.0615603765340301,-0.218294067363151,0.058824204525007,Information and communication,750724,127.45,118.52,2513781,100.355776765383,2516258,2504869.25717974,217693,200090,1083398,98.0178465908963,1071088,1105306.87796259,1430383,102.283861833956,1445170,1398444.46069316,Information and communication,724754.69,100,100,100,100,100,100,100,816769.25,100,-0.172847,1.6917673,1.6655164,1.9302497,-0.26453999,0.27458408,,,-0.43912423,0.14605413,100,-2.02195,-0.23521546,1.3707901,1.7094585,-0.33847481,0.27458408,,,-0.68645889,0.097838439,100,-3.1634727,-0.010303809,1.5623035,2.1716743,2.4336247,2.505671,-0.071852781,0.27458408,,,0.20547357,0.27171278,100,0.95306003
J,2016,Information and communication,,0,379879,,53187,64117,62825,23292,0,83761,9236,,0,89.6221541846527,,72.4491452061944,91.9021844388275,,78.2621593345719,0,91.9120228709609,82.6385104045399,,0,374980,,51562,63545,62773,21935,0,83018,8865,,0,423867.294259986,,73412.8744357532,69766.568,,29761.5095188294,0,91131.7120259615,11176.3873220694,,0,4918000,,3429000,205000,,147000,0,239000,49000,,0,4794000,,3324000,203000,,139000,0,236000,47000,,0,6295749.32020212,,4722484.51389189,223392.568,,186374.634769045,0,258880.532458729,61772.8234854668,8.55767463649732,4.67209858530216,29.8079125273,10.5603104229986,6.17698708794341,1.85643867704856,5.96540649976945,2.47413038528538,15.4564608742471,6.87679436993787,3.94058037329869,2.27514809140359,0.187118075923568,0.32988923348411,0.368253815839537,0.234921455997838,0.083826681724156,0.176048205998651,8.09302175171218,2.45907691917408,44.4523591750977,10.9014878451533,6.64385907331122,2.133021722779,3.80311944311295,2.41104617427383,11.2939199810171,3.62691556791273,2.55789490015006,1.58696289557577,0.0598553316900631,0.0667207432873714,0.104941295831726,0.0587069599431268,-0.299538038771745,0.0466282587495631,Information and communication,804742,133.81,123.19,2699298,100.642683007577,2691603,2682060.85065992,232314,211916,1201063,99.1264196370773,1187631,1211647.71651931,1498235,101.893693323278,1503972,1470390.31674567,Information and communication,746154.56,107.27758,109.75037,96.115433,100.41969,99.118294,101.50054,100.89523,882202.56,104.06559,0.027480213,-1.7239287,-1.5773469,-1.5181696,-0.059398618,-1.3477174,,,-1.026384,0.11830851,,-0.72334039,0.1129133,-1.1543931,-1.1953688,0.040754564,-1.3477174,,,-0.69236773,0.18712817,,0.90739316,0.36803246,3.4829841,-0.65283561,0.10862645,-0.23142539,0.3398307,-1.3477174,,,0.30506721,0.39263657,,5.7770686
J,2017,Information and communication,,0,398989,,62241,65435,,27797,0,93149,9288,,0,89.524101275281,,77.423633233384,90.8017677446616,,83.0262286475496,0,90.8094295545942,83.565213351918,,0,399426,,58242,66228,,26202,0,94280,9185,,0,445677.749696848,,80390.1824296752,72063.575,,33479.7815736032,0,102576.351879844,11114.6727537037,,0,5089000,,3614000,209000,,159000,0,246000,45000,,0,4877000,,3384000,212000,,150000,0,249000,44000,,0,6243263.40679662,,4660509.65150486,231020.607,,190178.198743924,0,269712.353900516,55469.4741502151,8.43742566821601,4.51295409414534,30.0294649250557,10.7986632268516,6.19829639300828,1.77013931050196,5.53632338449154,2.55195244390471,15.7439487282758,6.78879631674453,4.02349176247648,2.43525261404878,0.144148729546658,0.321677683242504,0.257335907448344,0.225581123576244,0.071180907520296,0.153366780945194,8.42264831667306,2.28933737778605,44.8866735433627,9.67130032400239,7.08930117028549,2.31406592614555,3.79298226376748,2.27942045406795,12.0859371557603,3.36058536833704,2.53602027363718,1.2910940231332,0.0668985354955908,0.0618588600430448,0.142625860780851,0.0558595175968341,-0.381024096892706,0.0344151260179984,Information and communication,843255,139.15,125.57,2946026,99.7794930157041,2971512,2952536.54930511,245580,218843,1321844,99.3491925260469,1318880,1330503.0130501,1624182,100.139597084643,1652632,1621917.84996614,Information and communication,824193.75,117.48855,121.49709,93.500328,102.51489,98.997284,103.37351,102.88992,946279.13,110.4211,0.19334565,-1.2901766,-0.88894421,-1.0278248,0.13887887,0.20163804,,,-0.77118164,0.20756523,,4.420382,0.28295451,-0.47098273,-0.71363682,0.2426524,0.20163804,,,-0.43161264,0.28133342,,6.0605073,0.49675158,2.9883695,-0.42818123,0.52622801,0.035981622,0.49024472,0.20163804,,,0.37856203,0.45733625,,9.9736671
J,2018,Information and communication,,0,413670,,53803,63716,,45474,0,103465,9619,,0,89.9651516962445,,85.0873978972518,89.2593824756974,,86.4996041403654,0,89.265943611322,92.2227842166245,,0,411642,,48957,64817,,43648,0,105254,8716,,0,459811.373849179,,63232.6306005625,71382.972,,52571.3388539999,0,115906.465348647,10430.1774032387,,0,5411000,,3922000,213000,,183000,0,253000,45000,,0,5070000,,3565000,216000,,176000,0,260000,41000,,0,6219953.91480818,,4597320.67172519,238758.14,,210511.71684862,0,285061.83745583,50538.8542257516,8.43742566821601,4.51295409414534,30.0294649250557,10.7986632268516,6.19829639300828,1.77013931050196,5.53632338449154,2.55195244390471,15.7439487282758,6.78879631674453,4.02349176247648,2.43525261404878,0.144148729546658,0.321677683242504,0.257335907448344,0.225581123576244,0.071180907520296,0.153366780945194,8.69534247554757,2.10520996181553,45.0231205174723,8.38248156012683,7.48611953425157,2.47908916141682,3.75787117930079,2.13331254559331,12.7949232247989,3.07320671634982,2.49751114617097,0.987949688867374,0.073470998719106,0.061525253671976,0.179211824140976,0.052655589686715,0.193484716018397,0.0235139060510988,Information and communication,908446,146.04,128.9,3179690,98.9021947872683,3207895,3214984.264848,257942,225083,1378878,98.3321950587346,1393139,1402265.04572219,1800812,99.3701567071221,1814756,1812226.18507849,Information and communication,918510.81,128.0799,133.99112,93.016891,106.17261,99.220688,104.12888,105.19633,1041066.6,115.97948,0.21032183,-0.79508436,-0.35231489,-0.5219115,0.16978927,3.9702252e-07,,,-0.90539128,0.23271437,,5.9613013,0.21475384,-0.33266291,-0.50735116,0.17488085,3.9702252e-07,,,-0.88842416,0.2364549,,6.0396934,0.48798183,2.6170533,-0.075909756,0.87885994,0.3902804,0.48877224,3.9702252e-07,,,0.15757982,0.46705469,,10.8725
